in s,C1 in V
-5.9286528E-02,2.72754E+00
-5.9285606E-02,2.71777E+00
-5.9284685E-02,2.72754E+00
-5.9283763E-02,2.71777E+00
-5.9282842E-02,2.75684E+00
-5.9281920E-02,2.73730E+00
-5.9280998E-02,2.73730E+00
-5.9280077E-02,2.75684E+00
-5.9279155E-02,2.75684E+00
-5.9278234E-02,2.72754E+00
-5.9277312E-02,2.73730E+00
-5.9276390E-02,2.71777E+00
-5.9275469E-02,2.69824E+00
-5.9274547E-02,2.70801E+00
-5.9273626E-02,2.70801E+00
-5.9272704E-02,2.71777E+00
-5.9271782E-02,2.70801E+00
-5.9270861E-02,2.66895E+00
-5.9269939E-02,2.70801E+00
-5.9269018E-02,2.69824E+00
-5.9268096E-02,2.66895E+00
-5.9267174E-02,2.66895E+00
-5.9266253E-02,2.69824E+00
-5.9265331E-02,2.68848E+00
-5.9264410E-02,2.68848E+00
-5.9263488E-02,2.63965E+00
-5.9262566E-02,2.66895E+00
-5.9261645E-02,2.71777E+00
-5.9260723E-02,2.63965E+00
-5.9259802E-02,2.61035E+00
-5.9258880E-02,2.64941E+00
-5.9257958E-02,2.61035E+00
-5.9257037E-02,2.67871E+00
-5.9256115E-02,2.63965E+00
-5.9255194E-02,2.64941E+00
-5.9254272E-02,2.62988E+00
-5.9253350E-02,2.62012E+00
-5.9252429E-02,2.62012E+00
-5.9251507E-02,2.63965E+00
-5.9250586E-02,2.63965E+00
-5.9249664E-02,2.65918E+00
-5.9248742E-02,2.61035E+00
-5.9247821E-02,2.61035E+00
-5.9246899E-02,2.62012E+00
-5.9245978E-02,2.59082E+00
-5.9245056E-02,2.59082E+00
-5.9244134E-02,2.57129E+00
-5.9243213E-02,2.58105E+00
-5.9242291E-02,2.58105E+00
-5.9241370E-02,2.61035E+00
-5.9240448E-02,2.60059E+00
-5.9239526E-02,2.57129E+00
-5.9238605E-02,2.57129E+00
-5.9237683E-02,2.59082E+00
-5.9236762E-02,2.57129E+00
-5.9235840E-02,2.54199E+00
-5.9234918E-02,2.55176E+00
-5.9233997E-02,2.50293E+00
-5.9233075E-02,2.59082E+00
-5.9232154E-02,2.58105E+00
-5.9231232E-02,2.58105E+00
-5.9230310E-02,2.56152E+00
-5.9229389E-02,2.53223E+00
-5.9228467E-02,2.53223E+00
-5.9227546E-02,2.56152E+00
-5.9226624E-02,2.51270E+00
-5.9225702E-02,2.52246E+00
-5.9224781E-02,2.53223E+00
-5.9223859E-02,2.51270E+00
-5.9222938E-02,2.51270E+00
-5.9222016E-02,2.53223E+00
-5.9221094E-02,2.50293E+00
-5.9220173E-02,2.49316E+00
-5.9219251E-02,2.53223E+00
-5.9218330E-02,2.53223E+00
-5.9217408E-02,2.46387E+00
-5.9216486E-02,2.53223E+00
-5.9215565E-02,2.50293E+00
-5.9214643E-02,2.49316E+00
-5.9213722E-02,2.49316E+00
-5.9212800E-02,2.50293E+00
-5.9211878E-02,2.48340E+00
-5.9210957E-02,2.45410E+00
-5.9210035E-02,2.48340E+00
-5.9209114E-02,2.49316E+00
-5.9208192E-02,2.44434E+00
-5.9207270E-02,2.49316E+00
-5.9206349E-02,2.52246E+00
-5.9205427E-02,2.45410E+00
-5.9204506E-02,2.46387E+00
-5.9203584E-02,2.48340E+00
-5.9202662E-02,2.48340E+00
-5.9201741E-02,2.44434E+00
-5.9200819E-02,2.46387E+00
-5.9199898E-02,2.40527E+00
-5.9198976E-02,2.41504E+00
-5.9198054E-02,2.45410E+00
-5.9197133E-02,2.43457E+00
-5.9196211E-02,2.42480E+00
-5.9195290E-02,2.43457E+00
-5.9194368E-02,2.44434E+00
-5.9193446E-02,2.40527E+00
-5.9192525E-02,2.43457E+00
-5.9191603E-02,2.42480E+00
-5.9190682E-02,2.39551E+00
-5.9189760E-02,2.43457E+00
-5.9188838E-02,2.42480E+00
-5.9187917E-02,2.39551E+00
-5.9186995E-02,2.35645E+00
-5.9186074E-02,2.37598E+00
-5.9185152E-02,2.40527E+00
-5.9184230E-02,2.41504E+00
-5.9183309E-02,2.38574E+00
-5.9182387E-02,2.33691E+00
-5.9181466E-02,2.38574E+00
-5.9180544E-02,2.37598E+00
-5.9179622E-02,2.35645E+00
-5.9178701E-02,2.35645E+00
-5.9177779E-02,2.35645E+00
-5.9176858E-02,2.33691E+00
-5.9175936E-02,2.35645E+00
-5.9175014E-02,2.34668E+00
-5.9174093E-02,2.34668E+00
-5.9173171E-02,2.30762E+00
-5.9172250E-02,2.33691E+00
-5.9171328E-02,2.32715E+00
-5.9170406E-02,2.33691E+00
-5.9169485E-02,2.31738E+00
-5.9168563E-02,2.30762E+00
-5.9167642E-02,2.29785E+00
-5.9166720E-02,2.29785E+00
-5.9165798E-02,2.28809E+00
-5.9164877E-02,2.23926E+00
-5.9163955E-02,2.30762E+00
-5.9163034E-02,2.32715E+00
-5.9162112E-02,2.31738E+00
-5.9161190E-02,2.29785E+00
-5.9160269E-02,2.32715E+00
-5.9159347E-02,2.31738E+00
-5.9158426E-02,2.29785E+00
-5.9157504E-02,2.31738E+00
-5.9156582E-02,2.26855E+00
-5.9155661E-02,2.25879E+00
-5.9154739E-02,2.24902E+00
-5.9153818E-02,2.25879E+00
-5.9152896E-02,2.24902E+00
-5.9151974E-02,2.28809E+00
-5.9151053E-02,2.28809E+00
-5.9150131E-02,2.24902E+00
-5.9149210E-02,2.27832E+00
-5.9148288E-02,2.21973E+00
-5.9147366E-02,2.27832E+00
-5.9146445E-02,2.20996E+00
-5.9145523E-02,2.22949E+00
-5.9144602E-02,2.23926E+00
-5.9143680E-02,2.21973E+00
-5.9142758E-02,2.21973E+00
-5.9141837E-02,2.21973E+00
-5.9140915E-02,2.24902E+00
-5.9139994E-02,2.22949E+00
-5.9139072E-02,2.23926E+00
-5.9138150E-02,2.25879E+00
-5.9137229E-02,2.23926E+00
-5.9136307E-02,2.23926E+00
-5.9135386E-02,2.21973E+00
-5.9134464E-02,2.18066E+00
-5.9133542E-02,2.22949E+00
-5.9132621E-02,2.18066E+00
-5.9131699E-02,2.20996E+00
-5.9130778E-02,2.19043E+00
-5.9129856E-02,2.20996E+00
-5.9128934E-02,2.20020E+00
-5.9128013E-02,2.18066E+00
-5.9127091E-02,2.18066E+00
-5.9126170E-02,2.18066E+00
-5.9125248E-02,2.16113E+00
-5.9124326E-02,2.14160E+00
-5.9123405E-02,2.14160E+00
-5.9122483E-02,2.09277E+00
-5.9121562E-02,2.13184E+00
-5.9120640E-02,2.13184E+00
-5.9119718E-02,2.19043E+00
-5.9118797E-02,2.17090E+00
-5.9117875E-02,2.14160E+00
-5.9116954E-02,2.14160E+00
-5.9116032E-02,2.14160E+00
-5.9115110E-02,2.12207E+00
-5.9114189E-02,2.12207E+00
-5.9113267E-02,2.11230E+00
-5.9112346E-02,2.12207E+00
-5.9111424E-02,2.12207E+00
-5.9110502E-02,2.12207E+00
-5.9109581E-02,2.09277E+00
-5.9108659E-02,2.10254E+00
-5.9107738E-02,2.07324E+00
-5.9106816E-02,2.08301E+00
-5.9105894E-02,2.08301E+00
-5.9104973E-02,2.12207E+00
-5.9104051E-02,2.08301E+00
-5.9103130E-02,2.07324E+00
-5.9102208E-02,2.07324E+00
-5.9101286E-02,2.03418E+00
-5.9100365E-02,2.07324E+00
-5.9099443E-02,2.08301E+00
-5.9098522E-02,2.08301E+00
-5.9097600E-02,2.07324E+00
-5.9096678E-02,2.10254E+00
-5.9095757E-02,2.04395E+00
-5.9094835E-02,2.06348E+00
-5.9093914E-02,2.10254E+00
-5.9092992E-02,2.06348E+00
-5.9092070E-02,2.06348E+00
-5.9091149E-02,2.05371E+00
-5.9090227E-02,2.03418E+00
-5.9089306E-02,2.06348E+00
-5.9088384E-02,2.04395E+00
-5.9087462E-02,2.01465E+00
-5.9086541E-02,2.03418E+00
-5.9085619E-02,2.02441E+00
-5.9084698E-02,1.99512E+00
-5.9083776E-02,2.02441E+00
-5.9082854E-02,1.99512E+00
-5.9081933E-02,2.02441E+00
-5.9081011E-02,2.02441E+00
-5.9080090E-02,1.98535E+00
-5.9079168E-02,1.96582E+00
-5.9078246E-02,1.98535E+00
-5.9077325E-02,2.00488E+00
-5.9076403E-02,1.99512E+00
-5.9075482E-02,1.99512E+00
-5.9074560E-02,1.96582E+00
-5.9073638E-02,2.00488E+00
-5.9072717E-02,2.01465E+00
-5.9071795E-02,1.96582E+00
-5.9070874E-02,1.94629E+00
-5.9069952E-02,1.96582E+00
-5.9069030E-02,1.94629E+00
-5.9068109E-02,1.97559E+00
-5.9067187E-02,1.94629E+00
-5.9066266E-02,2.00488E+00
-5.9065344E-02,1.92676E+00
-5.9064422E-02,1.92676E+00
-5.9063501E-02,1.94629E+00
-5.9062579E-02,1.93652E+00
-5.9061658E-02,1.89746E+00
-5.9060736E-02,1.88770E+00
-5.9059814E-02,1.92676E+00
-5.9058893E-02,1.90723E+00
-5.9057971E-02,1.91699E+00
-5.9057050E-02,1.90723E+00
-5.9056128E-02,1.92676E+00
-5.9055206E-02,1.93652E+00
-5.9054285E-02,1.91699E+00
-5.9053363E-02,1.91699E+00
-5.9052442E-02,1.91699E+00
-5.9051520E-02,1.86816E+00
-5.9050598E-02,1.89746E+00
-5.9049677E-02,1.92676E+00
-5.9048755E-02,1.88770E+00
-5.9047834E-02,1.87793E+00
-5.9046912E-02,1.88770E+00
-5.9045990E-02,1.83887E+00
-5.9045069E-02,1.84863E+00
-5.9044147E-02,1.85840E+00
-5.9043226E-02,1.85840E+00
-5.9042304E-02,1.87793E+00
-5.9041382E-02,1.84863E+00
-5.9040461E-02,1.86816E+00
-5.9039539E-02,1.81934E+00
-5.9038618E-02,1.81934E+00
-5.9037696E-02,1.80957E+00
-5.9036774E-02,1.83887E+00
-5.9035853E-02,1.88770E+00
-5.9034931E-02,1.85840E+00
-5.9034010E-02,1.84863E+00
-5.9033088E-02,1.84863E+00
-5.9032166E-02,1.84863E+00
-5.9031245E-02,1.85840E+00
-5.9030323E-02,1.83887E+00
-5.9029402E-02,1.80957E+00
-5.9028480E-02,1.79980E+00
-5.9027558E-02,1.81934E+00
-5.9026637E-02,1.82910E+00
-5.9025715E-02,1.80957E+00
-5.9024794E-02,1.78027E+00
-5.9023872E-02,1.79004E+00
-5.9022950E-02,1.81934E+00
-5.9022029E-02,1.80957E+00
-5.9021107E-02,1.78027E+00
-5.9020186E-02,1.75098E+00
-5.9019264E-02,1.75098E+00
-5.9018342E-02,1.76074E+00
-5.9017421E-02,1.79004E+00
-5.9016499E-02,1.79004E+00
-5.9015578E-02,1.76074E+00
-5.9014656E-02,1.75098E+00
-5.9013734E-02,1.79004E+00
-5.9012813E-02,1.75098E+00
-5.9011891E-02,1.78027E+00
-5.9010970E-02,1.78027E+00
-5.9010048E-02,1.79004E+00
-5.9009126E-02,1.75098E+00
-5.9008205E-02,1.77051E+00
-5.9007283E-02,1.77051E+00
-5.9006362E-02,1.73145E+00
-5.9005440E-02,1.72168E+00
-5.9004518E-02,1.75098E+00
-5.9003597E-02,1.75098E+00
-5.9002675E-02,1.73145E+00
-5.9001754E-02,1.73145E+00
-5.9000832E-02,1.70215E+00
-5.8999910E-02,1.71191E+00
-5.8998989E-02,1.67285E+00
-5.8998067E-02,1.65332E+00
-5.8997146E-02,1.68262E+00
-5.8996224E-02,1.70215E+00
-5.8995302E-02,1.73145E+00
-5.8994381E-02,1.71191E+00
-5.8993459E-02,1.73145E+00
-5.8992538E-02,1.71191E+00
-5.8991616E-02,1.71191E+00
-5.8990694E-02,1.69238E+00
-5.8989773E-02,1.68262E+00
-5.8988851E-02,1.65332E+00
-5.8987930E-02,1.67285E+00
-5.8987008E-02,1.65332E+00
-5.8986086E-02,1.69238E+00
-5.8985165E-02,1.65332E+00
-5.8984243E-02,1.64355E+00
-5.8983322E-02,1.65332E+00
-5.8982400E-02,1.64355E+00
-5.8981478E-02,1.64355E+00
-5.8980557E-02,1.58496E+00
-5.8979635E-02,1.63379E+00
-5.8978714E-02,1.63379E+00
-5.8977792E-02,1.64355E+00
-5.8976870E-02,1.64355E+00
-5.8975949E-02,1.60449E+00
-5.8975027E-02,1.63379E+00
-5.8974106E-02,1.64355E+00
-5.8973184E-02,1.62402E+00
-5.8972262E-02,1.62402E+00
-5.8971341E-02,1.60449E+00
-5.8970419E-02,1.59473E+00
-5.8969498E-02,1.60449E+00
-5.8968576E-02,1.62402E+00
-5.8967654E-02,1.56543E+00
-5.8966733E-02,1.58496E+00
-5.8965811E-02,1.54590E+00
-5.8964890E-02,1.56543E+00
-5.8963968E-02,1.55566E+00
-5.8963046E-02,1.53613E+00
-5.8962125E-02,1.57520E+00
-5.8961203E-02,1.55566E+00
-5.8960282E-02,1.59473E+00
-5.8959360E-02,1.55566E+00
-5.8958438E-02,1.53613E+00
-5.8957517E-02,1.51660E+00
-5.8956595E-02,1.56543E+00
-5.8955674E-02,1.56543E+00
-5.8954752E-02,1.54590E+00
-5.8953830E-02,1.54590E+00
-5.8952909E-02,1.53613E+00
-5.8951987E-02,1.53613E+00
-5.8951066E-02,1.55566E+00
-5.8950144E-02,1.53613E+00
-5.8949222E-02,1.52637E+00
-5.8948301E-02,1.54590E+00
-5.8947379E-02,1.52637E+00
-5.8946458E-02,1.53613E+00
-5.8945536E-02,1.50684E+00
-5.8944614E-02,1.49707E+00
-5.8943693E-02,1.50684E+00
-5.8942771E-02,1.47754E+00
-5.8941850E-02,1.49707E+00
-5.8940928E-02,1.51660E+00
-5.8940006E-02,1.45801E+00
-5.8939085E-02,1.42871E+00
-5.8938163E-02,1.44824E+00
-5.8937242E-02,1.40918E+00
-5.8936320E-02,1.50684E+00
-5.8935398E-02,1.47754E+00
-5.8934477E-02,1.46777E+00
-5.8933555E-02,1.47754E+00
-5.8932634E-02,1.45801E+00
-5.8931712E-02,1.46777E+00
-5.8930790E-02,1.47754E+00
-5.8929869E-02,1.40918E+00
-5.8928947E-02,1.42871E+00
-5.8928026E-02,1.42871E+00
-5.8927104E-02,1.46777E+00
-5.8926182E-02,1.46777E+00
-5.8925261E-02,1.38965E+00
-5.8924339E-02,1.44824E+00
-5.8923418E-02,1.42871E+00
-5.8922496E-02,1.41895E+00
-5.8921574E-02,1.41895E+00
-5.8920653E-02,1.48730E+00
-5.8919731E-02,1.37988E+00
-5.8918810E-02,1.37988E+00
-5.8917888E-02,1.38965E+00
-5.8916966E-02,1.37012E+00
-5.8916045E-02,1.37012E+00
-5.8915123E-02,1.37012E+00
-5.8914202E-02,1.38965E+00
-5.8913280E-02,1.36035E+00
-5.8912358E-02,1.38965E+00
-5.8911437E-02,1.38965E+00
-5.8910515E-02,1.38965E+00
-5.8909594E-02,1.37988E+00
-5.8908672E-02,1.33105E+00
-5.8907750E-02,1.33105E+00
-5.8906829E-02,1.35059E+00
-5.8905907E-02,1.33105E+00
-5.8904986E-02,1.36035E+00
-5.8904064E-02,1.38965E+00
-5.8903142E-02,1.32129E+00
-5.8902221E-02,1.35059E+00
-5.8901299E-02,1.34082E+00
-5.8900378E-02,1.34082E+00
-5.8899456E-02,1.31152E+00
-5.8898534E-02,1.32129E+00
-5.8897613E-02,1.25293E+00
-5.8896691E-02,1.30176E+00
-5.8895770E-02,1.35059E+00
-5.8894848E-02,1.31152E+00
-5.8893926E-02,1.29199E+00
-5.8893005E-02,1.33105E+00
-5.8892083E-02,1.29199E+00
-5.8891162E-02,1.31152E+00
-5.8890240E-02,1.32129E+00
-5.8889318E-02,1.28223E+00
-5.8888397E-02,1.30176E+00
-5.8887475E-02,1.28223E+00
-5.8886554E-02,1.29199E+00
-5.8885632E-02,1.27246E+00
-5.8884710E-02,1.29199E+00
-5.8883789E-02,1.29199E+00
-5.8882867E-02,1.29199E+00
-5.8881946E-02,1.28223E+00
-5.8881024E-02,1.24316E+00
-5.8880102E-02,1.27246E+00
-5.8879181E-02,1.24316E+00
-5.8878259E-02,1.21387E+00
-5.8877338E-02,1.19434E+00
-5.8876416E-02,1.24316E+00
-5.8875494E-02,1.27246E+00
-5.8874573E-02,1.26270E+00
-5.8873651E-02,1.25293E+00
-5.8872730E-02,1.24316E+00
-5.8871808E-02,1.26270E+00
-5.8870886E-02,1.27246E+00
-5.8869965E-02,1.21387E+00
-5.8869043E-02,1.20410E+00
-5.8868122E-02,1.22363E+00
-5.8867200E-02,1.23340E+00
-5.8866278E-02,1.20410E+00
-5.8865357E-02,1.19434E+00
-5.8864435E-02,1.23340E+00
-5.8863514E-02,1.20410E+00
-5.8862592E-02,1.17480E+00
-5.8861670E-02,1.14551E+00
-5.8860749E-02,1.19434E+00
-5.8859827E-02,1.20410E+00
-5.8858906E-02,1.16504E+00
-5.8857984E-02,1.12598E+00
-5.8857062E-02,1.11621E+00
-5.8856141E-02,1.16504E+00
-5.8855219E-02,1.17480E+00
-5.8854298E-02,1.19434E+00
-5.8853376E-02,1.18457E+00
-5.8852454E-02,1.18457E+00
-5.8851533E-02,1.19434E+00
-5.8850611E-02,1.18457E+00
-5.8849690E-02,1.15527E+00
-5.8848768E-02,1.16504E+00
-5.8847846E-02,1.16504E+00
-5.8846925E-02,1.13574E+00
-5.8846003E-02,1.13574E+00
-5.8845082E-02,1.15527E+00
-5.8844160E-02,1.13574E+00
-5.8843238E-02,1.12598E+00
-5.8842317E-02,1.15527E+00
-5.8841395E-02,1.13574E+00
-5.8840474E-02,1.10645E+00
-5.8839552E-02,1.10645E+00
-5.8838630E-02,1.08691E+00
-5.8837709E-02,1.10645E+00
-5.8836787E-02,1.04785E+00
-5.8835866E-02,1.06738E+00
-5.8834944E-02,1.10645E+00
-5.8834022E-02,1.11621E+00
-5.8833101E-02,1.06738E+00
-5.8832179E-02,1.13574E+00
-5.8831258E-02,1.12598E+00
-5.8830336E-02,1.09668E+00
-5.8829414E-02,1.05762E+00
-5.8828493E-02,1.06738E+00
-5.8827571E-02,1.08691E+00
-5.8826650E-02,1.08691E+00
-5.8825728E-02,1.07715E+00
-5.8824806E-02,1.06738E+00
-5.8823885E-02,1.05762E+00
-5.8822963E-02,1.08691E+00
-5.8822042E-02,1.03809E+00
-5.8821120E-02,1.04785E+00
-5.8820198E-02,1.03809E+00
-5.8819277E-02,1.06738E+00
-5.8818355E-02,1.03809E+00
-5.8817434E-02,1.04785E+00
-5.8816512E-02,1.02832E+00
-5.8815590E-02,1.04785E+00
-5.8814669E-02,1.00879E+00
-5.8813747E-02,1.02832E+00
-5.8812826E-02,1.04785E+00
-5.8811904E-02,1.02832E+00
-5.8810982E-02,1.05762E+00
-5.8810061E-02,1.05762E+00
-5.8809139E-02,1.04785E+00
-5.8808218E-02,1.01855E+00
-5.8807296E-02,9.99023E-01
-5.8806374E-02,9.99023E-01
-5.8805453E-02,9.99023E-01
-5.8804531E-02,1.00879E+00
-5.8803610E-02,9.89258E-01
-5.8802688E-02,1.01855E+00
-5.8801766E-02,9.69727E-01
-5.8800845E-02,1.00879E+00
-5.8799923E-02,9.79492E-01
-5.8799002E-02,9.59961E-01
-5.8798080E-02,9.79492E-01
-5.8797158E-02,9.59961E-01
-5.8796237E-02,9.59961E-01
-5.8795315E-02,9.40430E-01
-5.8794394E-02,9.59961E-01
-5.8793472E-02,9.20898E-01
-5.8792550E-02,9.59961E-01
-5.8791629E-02,9.69727E-01
-5.8790707E-02,9.79492E-01
-5.8789786E-02,9.50195E-01
-5.8788864E-02,9.59961E-01
-5.8787942E-02,9.59961E-01
-5.8787021E-02,9.40430E-01
-5.8786099E-02,9.30664E-01
-5.8785178E-02,9.40430E-01
-5.8784256E-02,9.59961E-01
-5.8783334E-02,9.30664E-01
-5.8782413E-02,8.91602E-01
-5.8781491E-02,9.40430E-01
-5.8780570E-02,9.30664E-01
-5.8779648E-02,9.20898E-01
-5.8778726E-02,9.11133E-01
-5.8777805E-02,9.30664E-01
-5.8776883E-02,9.30664E-01
-5.8775962E-02,8.91602E-01
-5.8775040E-02,8.81836E-01
-5.8774118E-02,9.11133E-01
-5.8773197E-02,8.52539E-01
-5.8772275E-02,9.01367E-01
-5.8771354E-02,9.01367E-01
-5.8770432E-02,9.11133E-01
-5.8769510E-02,9.01367E-01
-5.8768589E-02,9.11133E-01
-5.8767667E-02,9.11133E-01
-5.8766746E-02,8.62305E-01
-5.8765824E-02,8.81836E-01
-5.8764902E-02,9.01367E-01
-5.8763981E-02,8.52539E-01
-5.8763059E-02,8.62305E-01
-5.8762138E-02,8.52539E-01
-5.8761216E-02,8.52539E-01
-5.8760294E-02,8.62305E-01
-5.8759373E-02,8.52539E-01
-5.8758451E-02,8.52539E-01
-5.8757530E-02,8.33008E-01
-5.8756608E-02,8.52539E-01
-5.8755686E-02,8.52539E-01
-5.8754765E-02,8.91602E-01
-5.8753843E-02,8.33008E-01
-5.8752922E-02,8.42773E-01
-5.8752000E-02,7.84180E-01
-5.8751078E-02,8.33008E-01
-5.8750157E-02,8.33008E-01
-5.8749235E-02,8.42773E-01
-5.8748314E-02,8.52539E-01
-5.8747392E-02,8.23242E-01
-5.8746470E-02,8.03711E-01
-5.8745549E-02,8.13477E-01
-5.8744627E-02,8.23242E-01
-5.8743706E-02,8.03711E-01
-5.8742784E-02,8.23242E-01
-5.8741862E-02,7.74414E-01
-5.8740941E-02,8.23242E-01
-5.8740019E-02,7.84180E-01
-5.8739098E-02,7.93945E-01
-5.8738176E-02,7.84180E-01
-5.8737254E-02,7.74414E-01
-5.8736333E-02,8.13477E-01
-5.8735411E-02,7.84180E-01
-5.8734490E-02,7.93945E-01
-5.8733568E-02,8.13477E-01
-5.8732646E-02,7.74414E-01
-5.8731725E-02,7.74414E-01
-5.8730803E-02,7.15820E-01
-5.8729882E-02,7.15820E-01
-5.8728960E-02,7.54883E-01
-5.8728038E-02,7.45117E-01
-5.8727117E-02,7.84180E-01
-5.8726195E-02,7.84180E-01
-5.8725274E-02,7.45117E-01
-5.8724352E-02,7.45117E-01
-5.8723430E-02,7.84180E-01
-5.8722509E-02,7.84180E-01
-5.8721587E-02,7.45117E-01
-5.8720666E-02,7.25586E-01
-5.8719744E-02,7.25586E-01
-5.8718822E-02,7.35352E-01
-5.8717901E-02,7.25586E-01
-5.8716979E-02,7.25586E-01
-5.8716058E-02,7.15820E-01
-5.8715136E-02,7.15820E-01
-5.8714214E-02,7.25586E-01
-5.8713293E-02,7.25586E-01
-5.8712371E-02,7.15820E-01
-5.8711450E-02,7.15820E-01
-5.8710528E-02,6.96289E-01
-5.8709606E-02,6.76758E-01
-5.8708685E-02,6.86523E-01
-5.8707763E-02,6.66992E-01
-5.8706842E-02,7.06055E-01
-5.8705920E-02,7.15820E-01
-5.8704998E-02,7.25586E-01
-5.8704077E-02,7.25586E-01
-5.8703155E-02,7.25586E-01
-5.8702234E-02,7.15820E-01
-5.8701312E-02,6.86523E-01
-5.8700390E-02,6.96289E-01
-5.8699469E-02,6.96289E-01
-5.8698547E-02,6.76758E-01
-5.8697626E-02,6.66992E-01
-5.8696704E-02,6.47461E-01
-5.8695782E-02,7.06055E-01
-5.8694861E-02,6.37695E-01
-5.8693939E-02,7.06055E-01
-5.8693018E-02,6.57227E-01
-5.8692096E-02,6.66992E-01
-5.8691174E-02,6.76758E-01
-5.8690253E-02,6.57227E-01
-5.8689331E-02,6.57227E-01
-5.8688410E-02,6.37695E-01
-5.8687488E-02,6.96289E-01
-5.8686566E-02,6.08398E-01
-5.8685645E-02,6.27930E-01
-5.8684723E-02,6.08398E-01
-5.8683802E-02,5.98633E-01
-5.8682880E-02,6.37695E-01
-5.8681958E-02,6.76758E-01
-5.8681037E-02,6.96289E-01
-5.8680115E-02,6.47461E-01
-5.8679194E-02,6.27930E-01
-5.8678272E-02,6.37695E-01
-5.8677350E-02,5.98633E-01
-5.8676429E-02,5.88867E-01
-5.8675507E-02,6.37695E-01
-5.8674586E-02,6.27930E-01
-5.8673664E-02,6.08398E-01
-5.8672742E-02,6.18164E-01
-5.8671821E-02,5.79102E-01
-5.8670899E-02,5.79102E-01
-5.8669978E-02,5.88867E-01
-5.8669056E-02,5.69336E-01
-5.8668134E-02,5.79102E-01
-5.8667213E-02,5.98633E-01
-5.8666291E-02,5.79102E-01
-5.8665370E-02,5.98633E-01
-5.8664448E-02,6.08398E-01
-5.8663526E-02,5.69336E-01
-5.8662605E-02,5.59570E-01
-5.8661683E-02,5.79102E-01
-5.8660762E-02,5.79102E-01
-5.8659840E-02,5.88867E-01
-5.8658918E-02,5.88867E-01
-5.8657997E-02,5.79102E-01
-5.8657075E-02,5.40039E-01
-5.8656154E-02,5.79102E-01
-5.8655232E-02,5.98633E-01
-5.8654310E-02,5.69336E-01
-5.8653389E-02,5.79102E-01
-5.8652467E-02,5.59570E-01
-5.8651546E-02,5.30273E-01
-5.8650624E-02,5.69336E-01
-5.8649702E-02,5.40039E-01
-5.8648781E-02,5.69336E-01
-5.8647859E-02,5.40039E-01
-5.8646938E-02,5.30273E-01
-5.8646016E-02,5.40039E-01
-5.8645094E-02,5.49805E-01
-5.8644173E-02,5.59570E-01
-5.8643251E-02,5.49805E-01
-5.8642330E-02,7.06055E-01
-5.8641408E-02,5.30273E-01
-5.8640486E-02,5.59570E-01
-5.8639565E-02,4.91211E-01
-5.8638643E-02,5.10742E-01
-5.8637722E-02,5.20508E-01
-5.8636800E-02,5.40039E-01
-5.8635878E-02,5.40039E-01
-5.8634957E-02,5.40039E-01
-5.8634035E-02,5.10742E-01
-5.8633114E-02,5.40039E-01
-5.8632192E-02,5.40039E-01
-5.8631270E-02,5.00977E-01
-5.8630349E-02,5.20508E-01
-5.8629427E-02,5.00977E-01
-5.8628506E-02,5.10742E-01
-5.8627584E-02,5.30273E-01
-5.8626662E-02,5.00977E-01
-5.8625741E-02,4.91211E-01
-5.8624819E-02,5.00977E-01
-5.8623898E-02,4.91211E-01
-5.8622976E-02,4.61914E-01
-5.8622054E-02,4.52148E-01
-5.8621133E-02,4.91211E-01
-5.8620211E-02,4.81445E-01
-5.8619290E-02,5.59570E-01
-5.8618368E-02,4.81445E-01
-5.8617446E-02,4.52148E-01
-5.8616525E-02,4.91211E-01
-5.8615603E-02,5.10742E-01
-5.8614682E-02,4.81445E-01
-5.8613760E-02,4.91211E-01
-5.8612838E-02,4.91211E-01
-5.8611917E-02,4.71680E-01
-5.8610995E-02,4.71680E-01
-5.8610074E-02,4.71680E-01
-5.8609152E-02,4.61914E-01
-5.8608230E-02,4.61914E-01
-5.8607309E-02,4.61914E-01
-5.8606387E-02,4.42383E-01
-5.8605466E-02,4.52148E-01
-5.8604544E-02,4.42383E-01
-5.8603622E-02,4.91211E-01
-5.8602701E-02,4.42383E-01
-5.8601779E-02,4.32617E-01
-5.8600858E-02,4.61914E-01
-5.8599936E-02,4.22852E-01
-5.8599014E-02,4.52148E-01
-5.8598093E-02,4.52148E-01
-5.8597171E-02,4.22852E-01
-5.8596250E-02,4.91211E-01
-5.8595328E-02,4.03320E-01
-5.8594406E-02,4.32617E-01
-5.8593485E-02,4.13086E-01
-5.8592563E-02,4.32617E-01
-5.8591642E-02,4.32617E-01
-5.8590720E-02,4.42383E-01
-5.8589798E-02,4.32617E-01
-5.8588877E-02,4.52148E-01
-5.8587955E-02,4.22852E-01
-5.8587034E-02,4.22852E-01
-5.8586112E-02,4.52148E-01
-5.8585190E-02,3.93555E-01
-5.8584269E-02,3.93555E-01
-5.8583347E-02,4.03320E-01
-5.8582426E-02,4.03320E-01
-5.8581504E-02,4.13086E-01
-5.8580582E-02,4.03320E-01
-5.8579661E-02,4.03320E-01
-5.8578739E-02,3.93555E-01
-5.8577818E-02,4.03320E-01
-5.8576896E-02,3.93555E-01
-5.8575974E-02,4.03320E-01
-5.8575053E-02,3.93555E-01
-5.8574131E-02,3.93555E-01
-5.8573210E-02,3.54492E-01
-5.8572288E-02,3.74023E-01
-5.8571366E-02,3.74023E-01
